"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX"
"742","341.8928527832031","341.8928527832031","341.8928527832031","530.7036743164062","530.7036743164062","530.7036743164062","417.8258972167969","417.8258972167969","417.8258972167969"
"743","338.24432373046875","338.24432373046875","338.24432373046875","502.8550109863281","502.8550109863281","502.8550109863281","377.14373779296875","377.14373779296875","377.14373779296875"
"744","349.3206481933594","349.3206481933594","349.3206481933594","470.5546875","470.5546875","470.5546875","375.11932373046875","375.11932373046875","375.11932373046875"
"745","324.0723571777344","324.0723571777344","324.0723571777344","496.21527099609375","496.21527099609375","496.21527099609375","355.8858642578125","355.8858642578125","355.8858642578125"
"746","335.4034118652344","335.4034118652344","335.4034118652344","550.1614379882812","550.1614379882812","550.1614379882812","395.5138854980469","395.5138854980469","395.5138854980469"
"747","332.2840881347656","332.2840881347656","332.2840881347656","483.0486145019531","483.0486145019531","483.0486145019531","369.3382263183594","369.3382263183594","369.3382263183594"
"748","350.6956481933594","350.6956481933594","350.6956481933594","476.2321472167969","476.2321472167969","476.2321472167969","414.80950927734375","414.80950927734375","414.80950927734375"
"749","373.93450927734375","373.93450927734375","373.93450927734375","488.9437561035156","488.9437561035156","488.9437561035156","371.5657958984375","371.5657958984375","371.5657958984375"
"750","372.6363525390625","372.6363525390625","372.6363525390625","468.3020935058594","468.3020935058594","468.3020935058594","419.29998779296875","419.29998779296875","419.29998779296875"
"751","330.3026428222656","330.3026428222656","330.3026428222656","461.6009521484375","461.6009521484375","461.6009521484375","367.73748779296875","367.73748779296875","367.73748779296875"
"752","318.9545593261719","318.9545593261719","318.9545593261719","449.0462951660156","449.0462951660156","449.0462951660156","368.0197448730469","368.0197448730469","368.0197448730469"
"753","349.63067626953125","349.63067626953125","349.63067626953125","455.3687438964844","455.3687438964844","455.3687438964844","367.6902160644531","367.6902160644531","367.6902160644531"
"754","340.3999938964844","340.3999938964844","340.3999938964844","439.3263854980469","439.3263854980469","439.3263854980469","362.2105407714844","362.2105407714844","362.2105407714844"
"755","318.26470947265625","318.26470947265625","318.26470947265625","434.0144348144531","434.0144348144531","434.0144348144531","351.9144592285156","351.9144592285156","351.9144592285156"
"756","367.390625","367.390625","367.390625","489.228271484375","489.228271484375","489.228271484375","369.0865478515625","369.0865478515625","369.0865478515625"
"757","308.9453125","308.9453125","308.9453125","418.1171875","418.1171875","418.1171875","366.2833251953125","366.2833251953125","366.2833251953125"
"758","316.69317626953125","316.69317626953125","316.69317626953125","391.6847839355469","391.6847839355469","391.6847839355469","318.1902160644531","318.1902160644531","318.1902160644531"
"759","297.1710510253906","297.1710510253906","297.1710510253906","455.2321472167969","455.2321472167969","455.2321472167969","345.78472900390625","345.78472900390625","345.78472900390625"
"760","339.8289489746094","339.8289489746094","339.8289489746094","503.15625","503.15625","503.15625","421.45587158203125","421.45587158203125","421.45587158203125"
"761","371.5514831542969","371.5514831542969","371.5514831542969","465.7631530761719","465.7631530761719","465.7631530761719","340.7631530761719","340.7631530761719","340.7631530761719"
"762","308.9147644042969","308.9147644042969","308.9147644042969","413.1617736816406","413.1617736816406","413.1617736816406","337.04998779296875","337.04998779296875","337.04998779296875"
"763","307.80950927734375","307.80950927734375","307.80950927734375","458.0706481933594","458.0706481933594","458.0706481933594","330.8011474609375","330.8011474609375","330.8011474609375"
"764","341.94500732421875","341.94500732421875","341.94500732421875","458.60833740234375","458.60833740234375","458.60833740234375","345.4537048339844","345.4537048339844","345.4537048339844"
"765","382.65625","382.65625","382.65625","539.7788696289062","539.7788696289062","539.7788696289062","357.48748779296875","357.48748779296875","357.48748779296875"
"766","366.39129638671875","366.39129638671875","366.39129638671875","526.9453125","526.9453125","526.9453125","347.890625","347.890625","347.890625"
"767","347.01251220703125","347.01251220703125","347.01251220703125","500.88751220703125","500.88751220703125","500.88751220703125","329.1704406738281","329.1704406738281","329.1704406738281"
"768","352.29376220703125","352.29376220703125","352.29376220703125","483.7102355957031","483.7102355957031","483.7102355957031","344.0909118652344","344.0909118652344","344.0909118652344"
"769","330.8854064941406","330.8854064941406","330.8854064941406","453.76629638671875","453.76629638671875","453.76629638671875","317.8125","317.8125","317.8125"
"770","336.1875","336.1875","336.1875","492.48077392578125","492.48077392578125","492.48077392578125","323.5955810546875","323.5955810546875","323.5955810546875"
"771","359.5763854980469","359.5763854980469","359.5763854980469","434.19195556640625","434.19195556640625","434.19195556640625","336.5108642578125","336.5108642578125","336.5108642578125"
"772","314.84820556640625","314.84820556640625","314.84820556640625","450.65625","450.65625","450.65625","328.09722900390625","328.09722900390625","328.09722900390625"
"773","383.81500244140625","383.81500244140625","383.81500244140625","474.0958251953125","474.0958251953125","474.0958251953125","384.5336608886719","384.5336608886719","384.5336608886719"
"774","320.54412841796875","320.54412841796875","320.54412841796875","484.6875","484.6875","484.6875","370.03125","370.03125","370.03125"
"775","384.23126220703125","384.23126220703125","384.23126220703125","503.1684875488281","503.1684875488281","503.1684875488281","360.69500732421875","360.69500732421875","360.69500732421875"
"776","334.7039489746094","334.7039489746094","334.7039489746094","447.0865478515625","447.0865478515625","447.0865478515625","350.191162109375","350.191162109375","350.191162109375"
"777","350.1590881347656","350.1590881347656","350.1590881347656","480.146728515625","480.146728515625","480.146728515625","346.0760803222656","346.0760803222656","346.0760803222656"
"778","377.84869384765625","377.84869384765625","377.84869384765625","466.8035583496094","466.8035583496094","466.8035583496094","319.61309814453125","319.61309814453125","319.61309814453125"
"779","353.8194580078125","353.8194580078125","353.8194580078125","470.9375","470.9375","470.9375","318.4821472167969","318.4821472167969","318.4821472167969"
"780","351.57501220703125","351.57501220703125","351.57501220703125","494.40216064453125","494.40216064453125","494.40216064453125","358","358","358"
"781","322.5882263183594","322.5882263183594","322.5882263183594","427.9635314941406","427.9635314941406","427.9635314941406","316.1118469238281","316.1118469238281","316.1118469238281"
"782","363.1383972167969","363.1383972167969","363.1383972167969","504.43951416015625","504.43951416015625","504.43951416015625","368.46295166015625","368.46295166015625","368.46295166015625"
"783","360.22283935546875","360.22283935546875","360.22283935546875","491.0401916503906","491.0401916503906","491.0401916503906","369.57501220703125","369.57501220703125","369.57501220703125"
"784","331.1875","331.1875","331.1875","484.39422607421875","484.39422607421875","484.39422607421875","339.4100036621094","339.4100036621094","339.4100036621094"
"785","361.6309509277344","361.6309509277344","361.6309509277344","470.4659118652344","470.4659118652344","470.4659118652344","371.4886474609375","371.4886474609375","371.4886474609375"
"786","419.5625","419.5625","419.5625","457.8999938964844","457.8999938964844","457.8999938964844","352.7946472167969","352.7946472167969","352.7946472167969"
"787","342.9402160644531","342.9402160644531","342.9402160644531","476.7049865722656","476.7049865722656","476.7049865722656","358.28125","358.28125","358.28125"
"788","384.3599853515625","384.3599853515625","384.3599853515625","541.8951416015625","541.8951416015625","541.8951416015625","371.9947814941406","371.9947814941406","371.9947814941406"
"789","350.80499267578125","350.80499267578125","350.80499267578125","547.9759521484375","547.9759521484375","547.9759521484375","376.9439697265625","376.9439697265625","376.9439697265625"
"790","354.3177185058594","354.3177185058594","354.3177185058594","523.0786743164062","523.0786743164062","523.0786743164062","375.28570556640625","375.28570556640625","375.28570556640625"
"791","314.1916809082031","314.1916809082031","314.1916809082031","483.3035583496094","483.3035583496094","483.3035583496094","329.635009765625","329.635009765625","329.635009765625"
"792","334.6354064941406","334.6354064941406","334.6354064941406","474.34869384765625","474.34869384765625","474.34869384765625","356.7608642578125","356.7608642578125","356.7608642578125"
"793","299.4083251953125","299.4083251953125","299.4083251953125","542.0562744140625","542.0562744140625","542.0562744140625","363.35870361328125","363.35870361328125","363.35870361328125"
"794","362.9779357910156","362.9779357910156","362.9779357910156","539.5812377929688","539.5812377929688","539.5812377929688","372.5592041015625","372.5592041015625","372.5592041015625"
"795","312.4702453613281","312.4702453613281","312.4702453613281","544.8200073242188","544.8200073242188","544.8200073242188","344.03240966796875","344.03240966796875","344.03240966796875"
"796","320.8374938964844","320.8374938964844","320.8374938964844","522.0520629882812","522.0520629882812","522.0520629882812","379.2083435058594","379.2083435058594","379.2083435058594"
"797","310.40130615234375","310.40130615234375","310.40130615234375","483.3229064941406","483.3229064941406","483.3229064941406","343.19049072265625","343.19049072265625","343.19049072265625"
"798","322.625","322.625","322.625","538.6481323242188","538.6481323242188","538.6481323242188","358.2699890136719","358.2699890136719","358.2699890136719"
"799","381.2105407714844","381.2105407714844","381.2105407714844","544.5288696289062","544.5288696289062","544.5288696289062","434.34259033203125","434.34259033203125","434.34259033203125"
"800","314.23748779296875","314.23748779296875","314.23748779296875","506.3636474609375","506.3636474609375","506.3636474609375","374.92498779296875","374.92498779296875","374.92498779296875"
"801","408.04376220703125","408.04376220703125","408.04376220703125","553.9299926757812","553.9299926757812","553.9299926757812","414.4545593261719","414.4545593261719","414.4545593261719"
"802","381.5113525390625","381.5113525390625","381.5113525390625","542.0043334960938","542.0043334960938","542.0043334960938","417.24432373046875","417.24432373046875","417.24432373046875"
"803","293.8223571777344","293.8223571777344","293.8223571777344","457.75","457.75","457.75","374.35833740234375","374.35833740234375","374.35833740234375"
"804","332.9802551269531","332.9802551269531","332.9802551269531","552.2174072265625","552.2174072265625","552.2174072265625","395.33929443359375","395.33929443359375","395.33929443359375"
"805","330.6141357421875","330.6141357421875","330.6141357421875","557.25","557.25","557.25","376.9711608886719","376.9711608886719","376.9711608886719"
"806","313.6009521484375","313.6009521484375","313.6009521484375","503.8240661621094","503.8240661621094","503.8240661621094","375.1300048828125","375.1300048828125","375.1300048828125"
"807","338.5625","338.5625","338.5625","507.6160583496094","507.6160583496094","507.6160583496094","393.1300048828125","393.1300048828125","393.1300048828125"
"808","309.2720642089844","309.2720642089844","309.2720642089844","420.10870361328125","420.10870361328125","420.10870361328125","359.4144592285156","359.4144592285156","359.4144592285156"
