"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.1-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.1-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.1-01161659 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.5-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.5-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam0.5-01161659 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam2.0-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam2.0-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam2.0-01161659 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MAX"
"1590","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"1595","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1600","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"1605","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"1610","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1615","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1620","0.623199393479909","0.623199393479909","0.623199393479909","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6611068991660348","0.6611068991660348","0.6611068991660348"
"1625","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"1630","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.640636846095527","0.640636846095527","0.640636846095527","0.6603487490523123","0.6603487490523123","0.6603487490523123"
"1635","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6542835481425322","0.6542835481425322","0.6542835481425322"
"1640","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6467020470053071","0.6467020470053071","0.6467020470053071"
"1645","0.6156178923426838","0.6156178923426838","0.6156178923426838","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1650","0.6178923426838514","0.6178923426838514","0.6178923426838514","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6595905989385898","0.6595905989385898","0.6595905989385898"
"1655","0.6057619408642911","0.6057619408642911","0.6057619408642911","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"1660","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6641394996209249","0.6641394996209249","0.6641394996209249"
"1665","0.621683093252464","0.621683093252464","0.621683093252464","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"1670","0.6095526914329037","0.6095526914329037","0.6095526914329037","0.645185746777862","0.645185746777862","0.645185746777862","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6633813495072024","0.6633813495072024","0.6633813495072024"
"1675","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1680","0.621683093252464","0.621683093252464","0.621683093252464","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6611068991660348","0.6611068991660348","0.6611068991660348"
"1685","0.624715693707354","0.624715693707354","0.624715693707354","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1690","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6618650492797574","0.6618650492797574","0.6618650492797574"
"1695","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6429112964366944","0.6429112964366944","0.6429112964366944"
"1700","0.621683093252464","0.621683093252464","0.621683093252464","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6611068991660348","0.6611068991660348","0.6611068991660348"
"1705","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.640636846095527","0.640636846095527","0.640636846095527","0.643669446550417","0.643669446550417","0.643669446550417","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1710","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6724791508718726","0.6724791508718726","0.6724791508718726"
"1715","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"1720","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6573161485974223","0.6573161485974223","0.6573161485974223"
"1725","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6573161485974223","0.6573161485974223","0.6573161485974223"
"1730","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6504927975739196","0.6504927975739196","0.6504927975739196"
"1735","0.6148597422289613","0.6148597422289613","0.6148597422289613","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"1740","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6664139499620925","0.6664139499620925","0.6664139499620925"
"1745","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6611068991660348","0.6611068991660348","0.6611068991660348"
"1750","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1755","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6527672479150872","0.6527672479150872","0.6527672479150872"
"1760","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1765","0.624715693707354","0.624715693707354","0.624715693707354","0.643669446550417","0.643669446550417","0.643669446550417","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.66565579984837","0.66565579984837","0.66565579984837"
"1770","0.620166793025019","0.620166793025019","0.620166793025019","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1775","0.624715693707354","0.624715693707354","0.624715693707354","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6648976497346475","0.6648976497346475","0.6648976497346475"
"1780","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6573161485974223","0.6573161485974223","0.6573161485974223"
"1785","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1790","0.623199393479909","0.623199393479909","0.623199393479909","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1795","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6739954510993177","0.6739954510993177","0.6739954510993177","0.6648976497346475","0.6648976497346475","0.6648976497346475"
"1800","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6542835481425322","0.6542835481425322","0.6542835481425322"
"1805","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6542835481425322","0.6542835481425322","0.6542835481425322"
"1810","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"1815","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1820","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1825","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.66868840030326","0.66868840030326","0.66868840030326","0.643669446550417","0.643669446550417","0.643669446550417"
"1830","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6679302501895376","0.6679302501895376","0.6679302501895376"
"1835","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6755117513267627","0.6755117513267627","0.6755117513267627","0.6535253980288097","0.6535253980288097","0.6535253980288097"
"1840","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.643669446550417","0.643669446550417","0.643669446550417","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"1845","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1850","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.640636846095527","0.640636846095527","0.640636846095527","0.6717210007581501","0.6717210007581501","0.6717210007581501","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"1855","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.643669446550417","0.643669446550417","0.643669446550417","0.66868840030326","0.66868840030326","0.66868840030326","0.6565579984836998","0.6565579984836998","0.6565579984836998"
"1860","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6679302501895376","0.6679302501895376","0.6679302501895376","0.6573161485974223","0.6573161485974223","0.6573161485974223"
"1865","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6626231993934799","0.6626231993934799","0.6626231993934799"
"1870","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"1875","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6467020470053071","0.6467020470053071","0.6467020470053071"
"1880","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6626231993934799","0.6626231993934799","0.6626231993934799"
"1885","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6626231993934799","0.6626231993934799","0.6626231993934799"
"1890","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"1895","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.66565579984837","0.66565579984837","0.66565579984837","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"1900","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.645185746777862","0.645185746777862","0.645185746777862","0.6542835481425322","0.6542835481425322","0.6542835481425322"
"1905","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"1910","0.6103108415466262","0.6103108415466262","0.6103108415466262","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.643669446550417","0.643669446550417","0.643669446550417"
"1915","0.623199393479909","0.623199393479909","0.623199393479909","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6421531463229719","0.6421531463229719","0.6421531463229719"
"1920","0.6178923426838514","0.6178923426838514","0.6178923426838514","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"1925","0.6103108415466262","0.6103108415466262","0.6103108415466262","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6626231993934799","0.6626231993934799","0.6626231993934799"
"1930","0.6133434420015162","0.6133434420015162","0.6133434420015162","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6641394996209249","0.6641394996209249","0.6641394996209249"
"1935","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6633813495072024","0.6633813495072024","0.6633813495072024"
"1940","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"1945","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6603487490523123","0.6603487490523123","0.6603487490523123"
"1950","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1955","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.643669446550417","0.643669446550417","0.643669446550417","0.6664139499620925","0.6664139499620925","0.6664139499620925","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"1960","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"1965","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6474601971190296","0.6474601971190296","0.6474601971190296"
"1970","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.640636846095527","0.640636846095527","0.640636846095527","0.6618650492797574","0.6618650492797574","0.6618650492797574"
"1975","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"1980","0.645185746777862","0.645185746777862","0.645185746777862","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6595905989385898","0.6595905989385898","0.6595905989385898"
"1985","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"1990","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6557998483699773","0.6557998483699773","0.6557998483699773"
"1995","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6641394996209249","0.6641394996209249","0.6641394996209249"
"2000","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6611068991660348","0.6611068991660348","0.6611068991660348"
"2005","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6573161485974223","0.6573161485974223","0.6573161485974223"
"2010","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.624715693707354","0.624715693707354","0.624715693707354","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6603487490523123","0.6603487490523123","0.6603487490523123"
"2015","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.624715693707354","0.624715693707354","0.624715693707354","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6542835481425322","0.6542835481425322","0.6542835481425322"
"2020","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"2025","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6648976497346475","0.6648976497346475","0.6648976497346475"
"2030","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.645185746777862","0.645185746777862","0.645185746777862","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"2035","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"2040","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6679302501895376","0.6679302501895376","0.6679302501895376"
"2045","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6694465504169825","0.6694465504169825","0.6694465504169825"
"2050","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.640636846095527","0.640636846095527","0.640636846095527","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"2055","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6504927975739196","0.6504927975739196","0.6504927975739196"
"2060","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6626231993934799","0.6626231993934799","0.6626231993934799"
"2065","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"2070","0.643669446550417","0.643669446550417","0.643669446550417","0.643669446550417","0.643669446550417","0.643669446550417","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6497346474601972","0.6497346474601972","0.6497346474601972"
"2075","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6512509476876421","0.6512509476876421","0.6512509476876421"
"2080","0.640636846095527","0.640636846095527","0.640636846095527","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"2085","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6641394996209249","0.6641394996209249","0.6641394996209249"
"2090","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6595905989385898","0.6595905989385898","0.6595905989385898"
"2095","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6633813495072024","0.6633813495072024","0.6633813495072024"
"2100","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6633813495072024","0.6633813495072024","0.6633813495072024"
"2105","0.645185746777862","0.645185746777862","0.645185746777862","0.645185746777862","0.645185746777862","0.645185746777862","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6550416982562547","0.6550416982562547","0.6550416982562547"
"2110","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6504927975739196","0.6504927975739196","0.6504927975739196"
"2115","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6633813495072024","0.6633813495072024","0.6633813495072024"
"2120","0.645185746777862","0.645185746777862","0.645185746777862","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"2125","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6580742987111448","0.6580742987111448","0.6580742987111448"
"2130","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6482183472327521","0.6482183472327521","0.6482183472327521"
"2135","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6595905989385898","0.6595905989385898","0.6595905989385898"
"2140","0.640636846095527","0.640636846095527","0.640636846095527","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6694465504169825","0.6694465504169825","0.6694465504169825"
"2145","0.643669446550417","0.643669446550417","0.643669446550417","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6527672479150872","0.6527672479150872","0.6527672479150872"
"2150","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6664139499620925","0.6664139499620925","0.6664139499620925","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6588324488248674","0.6588324488248674","0.6588324488248674"
"2155","0.645185746777862","0.645185746777862","0.645185746777862","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.645185746777862","0.645185746777862","0.645185746777862","0.6520090978013646","0.6520090978013646","0.6520090978013646"
"2160","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.643669446550417","0.643669446550417","0.643669446550417","0.6595905989385898","0.6595905989385898","0.6595905989385898"
"2165","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6421531463229719","0.6421531463229719","0.6421531463229719"
