"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MAX"
"992","372.45001220703125","372.45001220703125","372.45001220703125","259.5833435058594","259.5833435058594","259.5833435058594"
"993","395.1875","395.1875","395.1875","259.5","259.5","259.5"
"994","327.2013854980469","327.2013854980469","327.2013854980469","243.1904754638672","243.1904754638672","243.1904754638672"
"995","404.5416564941406","404.5416564941406","404.5416564941406","294.3263854980469","294.3263854980469","294.3263854980469"
"996","343.1666564941406","343.1666564941406","343.1666564941406","257.9609375","257.9609375","257.9609375"
"997","385.96875","385.96875","385.96875","252.2697296142578","252.2697296142578","252.2697296142578"
"998","376.493408203125","376.493408203125","376.493408203125","245.17613220214844","245.17613220214844","245.17613220214844"
"999","350.203125","350.203125","350.203125","260.0729064941406","260.0729064941406","260.0729064941406"
"1000","411.375","411.375","411.375","293.26666259765625","293.26666259765625","293.26666259765625"
"1001","372.1328125","372.1328125","372.1328125","264.75","264.75","264.75"
"1002","356.22222900390625","356.22222900390625","356.22222900390625","274.5652160644531","274.5652160644531","274.5652160644531"
"1003","366.33929443359375","366.33929443359375","366.33929443359375","281.64422607421875","281.64422607421875","281.64422607421875"
"1004","339.04998779296875","339.04998779296875","339.04998779296875","255.09027099609375","255.09027099609375","255.09027099609375"
"1005","353.1842041015625","353.1842041015625","353.1842041015625","260.7368469238281","260.7368469238281","260.7368469238281"
"1006","352.36309814453125","352.36309814453125","352.36309814453125","247.82638549804688","247.82638549804688","247.82638549804688"
"1007","348.5562438964844","348.5562438964844","348.5562438964844","264.2105407714844","264.2105407714844","264.2105407714844"
"1008","348.43182373046875","348.43182373046875","348.43182373046875","242.4895782470703","242.4895782470703","242.4895782470703"
"1009","379.3883972167969","379.3883972167969","379.3883972167969","269.7049865722656","269.7049865722656","269.7049865722656"
"1010","387.441162109375","387.441162109375","387.441162109375","266.1302185058594","266.1302185058594","266.1302185058594"
"1011","346.2880554199219","346.2880554199219","346.2880554199219","279.18499755859375","279.18499755859375","279.18499755859375"
"1012","332.5062561035156","332.5062561035156","332.5062561035156","267.4134521484375","267.4134521484375","267.4134521484375"
"1013","442.1875","442.1875","442.1875","272.0723571777344","272.0723571777344","272.0723571777344"
"1014","345.54412841796875","345.54412841796875","345.54412841796875","252.7624969482422","252.7624969482422","252.7624969482422"
"1015","350.2211608886719","350.2211608886719","350.2211608886719","253.21324157714844","253.21324157714844","253.21324157714844"
"1016","382.1388854980469","382.1388854980469","382.1388854980469","275.4886474609375","275.4886474609375","275.4886474609375"
"1017","368.2109375","368.2109375","368.2109375","290.375","290.375","290.375"
"1018","385.2960510253906","385.2960510253906","385.2960510253906","267.6700134277344","267.6700134277344","267.6700134277344"
"1019","347.51666259765625","347.51666259765625","347.51666259765625","284.28289794921875","284.28289794921875","284.28289794921875"
"1020","367.9791564941406","367.9791564941406","367.9791564941406","271.9276428222656","271.9276428222656","271.9276428222656"
"1021","350.5199890136719","350.5199890136719","350.5199890136719","298.4659118652344","298.4659118652344","298.4659118652344"
"1022","383.67498779296875","383.67498779296875","383.67498779296875","276.3636474609375","276.3636474609375","276.3636474609375"
"1023","382.6776428222656","382.6776428222656","382.6776428222656","260.172607421875","260.172607421875","260.172607421875"
"1024","317.95001220703125","317.95001220703125","317.95001220703125","253.7083282470703","253.7083282470703","253.7083282470703"
"1025","415.4038391113281","415.4038391113281","415.4038391113281","286.191162109375","286.191162109375","286.191162109375"
"1026","341.1470642089844","341.1470642089844","341.1470642089844","264.4891357421875","264.4891357421875","264.4891357421875"
"1027","394.60833740234375","394.60833740234375","394.60833740234375","307.3828125","307.3828125","307.3828125"
"1028","391.6470642089844","391.6470642089844","391.6470642089844","303.3295593261719","303.3295593261719","303.3295593261719"
"1029","351.2897644042969","351.2897644042969","351.2897644042969","278.4739685058594","278.4739685058594","278.4739685058594"
"1030","357.3958435058594","357.3958435058594","357.3958435058594","285.84375","285.84375","285.84375"
"1031","326.2613525390625","326.2613525390625","326.2613525390625","238.64999389648438","238.64999389648438","238.64999389648438"
"1032","349.0833435058594","349.0833435058594","349.0833435058594","238.72500610351562","238.72500610351562","238.72500610351562"
"1033","388.8083190917969","388.8083190917969","388.8083190917969","267.59210205078125","267.59210205078125","267.59210205078125"
"1034","354.0738525390625","354.0738525390625","354.0738525390625","274.3809509277344","274.3809509277344","274.3809509277344"
"1035","368.77630615234375","368.77630615234375","368.77630615234375","285.3194580078125","285.3194580078125","285.3194580078125"
"1036","429.875","429.875","429.875","276.3203125","276.3203125","276.3203125"
"1037","372.0666809082031","372.0666809082031","372.0666809082031","279.59375","279.59375","279.59375"
"1038","418.1538391113281","418.1538391113281","418.1538391113281","278.1118469238281","278.1118469238281","278.1118469238281"
"1039","384.5989685058594","384.5989685058594","384.5989685058594","297.0434875488281","297.0434875488281","297.0434875488281"
"1040","389.2562561035156","389.2562561035156","389.2562561035156","271.47845458984375","271.47845458984375","271.47845458984375"
"1041","389.3166809082031","389.3166809082031","389.3166809082031","277.1730651855469","277.1730651855469","277.1730651855469"
"1042","424.67498779296875","424.67498779296875","424.67498779296875","302.32501220703125","302.32501220703125","302.32501220703125"
"1043","360.9196472167969","360.9196472167969","360.9196472167969","270.256591796875","270.256591796875","270.256591796875"
"1044","395.0390625","395.0390625","395.0390625","327.0138854980469","327.0138854980469","327.0138854980469"
"1045","348.984375","348.984375","348.984375","289.6145935058594","289.6145935058594","289.6145935058594"
"1046","368.58123779296875","368.58123779296875","368.58123779296875","304.13067626953125","304.13067626953125","304.13067626953125"
"1047","379.8289489746094","379.8289489746094","379.8289489746094","279.4166564941406","279.4166564941406","279.4166564941406"
"1048","398.08929443359375","398.08929443359375","398.08929443359375","295.5833435058594","295.5833435058594","295.5833435058594"
"1049","324.27630615234375","324.27630615234375","324.27630615234375","259.8611145019531","259.8611145019531","259.8611145019531"
"1050","382.34869384765625","382.34869384765625","382.34869384765625","285.125","285.125","285.125"
"1051","331.1015625","331.1015625","331.1015625","277.0131530761719","277.0131530761719","277.0131530761719"
"1052","441.9891357421875","441.9891357421875","441.9891357421875","295.9166564941406","295.9166564941406","295.9166564941406"
"1053","328.4886474609375","328.4886474609375","328.4886474609375","256.0514831542969","256.0514831542969","256.0514831542969"
"1054","398.75","398.75","398.75","297","297","297"
"1055","421.1937561035156","421.1937561035156","421.1937561035156","291.58172607421875","291.58172607421875","291.58172607421875"
"1056","390.2784118652344","390.2784118652344","390.2784118652344","295.80999755859375","295.80999755859375","295.80999755859375"
"1057","391.2083435058594","391.2083435058594","391.2083435058594","274.75","274.75","274.75"
"1058","376.5","376.5","376.5","285.1071472167969","285.1071472167969","285.1071472167969"
"1059","313.11029052734375","313.11029052734375","313.11029052734375","261.3229064941406","261.3229064941406","261.3229064941406"
"1060","368.4134521484375","368.4134521484375","368.4134521484375","290.9765625","290.9765625","290.9765625"
"1061","384.6973571777344","384.6973571777344","384.6973571777344","252.48333740234375","252.48333740234375","252.48333740234375"
"1062","356.2261962890625","356.2261962890625","356.2261962890625","295.202392578125","295.202392578125","295.202392578125"
"1063","409.9916687011719","409.9916687011719","409.9916687011719","300.8289489746094","300.8289489746094","300.8289489746094"
"1064","371.89422607421875","371.89422607421875","371.89422607421875","287.3828125","287.3828125","287.3828125"
"1065","380.1770935058594","380.1770935058594","380.1770935058594","267.8062438964844","267.8062438964844","267.8062438964844"
"1066","414.0803527832031","414.0803527832031","414.0803527832031","256.0397644042969","256.0397644042969","256.0397644042969"
"1067","437.84869384765625","437.84869384765625","437.84869384765625","292.547607421875","292.547607421875","292.547607421875"
"1068","333.21710205078125","333.21710205078125","333.21710205078125","254.71875","254.71875","254.71875"
"1069","395.5546875","395.5546875","395.5546875","247.59051513671875","247.59051513671875","247.59051513671875"
"1070","403.8653869628906","403.8653869628906","403.8653869628906","299.0416564941406","299.0416564941406","299.0416564941406"
"1071","388.0260314941406","388.0260314941406","388.0260314941406","257.9347839355469","257.9347839355469","257.9347839355469"
"1072","377.125","377.125","377.125","286.79412841796875","286.79412841796875","286.79412841796875"
"1073","366.8461608886719","366.8461608886719","366.8461608886719","252.5833282470703","252.5833282470703","252.5833282470703"
"1074","407.6666564941406","407.6666564941406","407.6666564941406","270.55767822265625","270.55767822265625","270.55767822265625"
"1075","426.34027099609375","426.34027099609375","426.34027099609375","288.39129638671875","288.39129638671875","288.39129638671875"
"1076","361.03289794921875","361.03289794921875","361.03289794921875","263.74517822265625","263.74517822265625","263.74517822265625"
"1077","401.2833251953125","401.2833251953125","401.2833251953125","296.8958435058594","296.8958435058594","296.8958435058594"
"1078","412.2430419921875","412.2430419921875","412.2430419921875","282.8599853515625","282.8599853515625","282.8599853515625"
"1079","349.4125061035156","349.4125061035156","349.4125061035156","272.9583435058594","272.9583435058594","272.9583435058594"
"1080","371.4166564941406","371.4166564941406","371.4166564941406","256.881591796875","256.881591796875","256.881591796875"
"1081","398.57501220703125","398.57501220703125","398.57501220703125","293.79376220703125","293.79376220703125","293.79376220703125"
"1082","368.71527099609375","368.71527099609375","368.71527099609375","277.9949951171875","277.9949951171875","277.9949951171875"
"1083","424.4090881347656","424.4090881347656","424.4090881347656","293.6907958984375","293.6907958984375","293.6907958984375"
"1084","361.1041564941406","361.1041564941406","361.1041564941406","273.3382263183594","273.3382263183594","273.3382263183594"
"1085","372.3125","372.3125","372.3125","256.9090881347656","256.9090881347656","256.9090881347656"
"1086","343.4937438964844","343.4937438964844","343.4937438964844","259.9147644042969","259.9147644042969","259.9147644042969"
"1087","360.0882263183594","360.0882263183594","360.0882263183594","263.7437438964844","263.7437438964844","263.7437438964844"
"1088","325.1071472167969","325.1071472167969","325.1071472167969","237.9765625","237.9765625","237.9765625"
