"Step","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy__MIN","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy__MAX"
"897","1.1268941164016724","1.1268941164016724","1.1268941164016724"
"898","1.2520947456359863","1.2520947456359863","1.2520947456359863"
"899","1.2826277017593384","1.2826277017593384","1.2826277017593384"
"900","1.3731389045715332","1.3731389045715332","1.3731389045715332"
"901","1.2613805532455444","1.2613805532455444","1.2613805532455444"
"902","1.3420488834381104","1.3420488834381104","1.3420488834381104"
"903","1.3462495803833008","1.3462495803833008","1.3462495803833008"
"904","1.4221069812774658","1.4221069812774658","1.4221069812774658"
"905","1.408158779144287","1.408158779144287","1.408158779144287"
"906","1.273293137550354","1.273293137550354","1.273293137550354"
"907","1.35523521900177","1.35523521900177","1.35523521900177"
"908","1.3729289770126343","1.3729289770126343","1.3729289770126343"
"909","1.3873964548110962","1.3873964548110962","1.3873964548110962"
"910","1.5120882987976074","1.5120882987976074","1.5120882987976074"
"911","1.2734708786010742","1.2734708786010742","1.2734708786010742"
"912","1.4641971588134766","1.4641971588134766","1.4641971588134766"
"913","1.305195927619934","1.305195927619934","1.305195927619934"
"914","1.3331902027130127","1.3331902027130127","1.3331902027130127"
"915","1.210408091545105","1.210408091545105","1.210408091545105"
"916","1.4559617042541504","1.4559617042541504","1.4559617042541504"
"917","1.1682249307632446","1.1682249307632446","1.1682249307632446"
"918","1.3837425708770752","1.3837425708770752","1.3837425708770752"
"919","1.239101767539978","1.239101767539978","1.239101767539978"
"920","1.4443517923355103","1.4443517923355103","1.4443517923355103"
"921","1.217848777770996","1.217848777770996","1.217848777770996"
"922","1.509568691253662","1.509568691253662","1.509568691253662"
"923","1.3633146286010742","1.3633146286010742","1.3633146286010742"
"924","1.5395692586898804","1.5395692586898804","1.5395692586898804"
"925","1.2293092012405396","1.2293092012405396","1.2293092012405396"
"926","1.4368443489074707","1.4368443489074707","1.4368443489074707"
"927","1.3365788459777832","1.3365788459777832","1.3365788459777832"
